placekey,parent_placekey,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_closed_since,geometry_type
222-22b@5s8-cjh-7h5,222-227@5s8-cjh-7h5,Thrifty Car Rental International,SG_BRAND_236ad7fb05363431837efe08cc11a189,Thrifty Car Rental International,Automotive Equipment Rental and Leasing,Passenger Car Rental,532111,44.874044,-93.228226,7150 Humphrey Dr,Minneapolis,MN,55450,US,,,,2020-03-20,,2019-07-01,POLYGON
23s-222@5pb-kst-w6k,,State Farm,SG_BRAND_1eeccf353a7dd8a1ad3b37c746fc6d82,State Farm,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,524210,44.949425,-93.296106,1300 Lagoon Ave Ste 270,Minneapolis,MN,55408,US,+16128716888,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,,POLYGON
222-222@5s8-ccx-xt9,,Boys & Girls Clubs of America,SG_BRAND_f30b03559d204ae5fa8ea7c6d0f38fb6,Boys & Girls Clubs of America,Individual and Family Services,Child and Youth Services,624110,45.034574,-93.305368,4320 Newton Ave N,Minneapolis,MN,55412,US,,,,,,2019-07-01,POLYGON
224-223@5pb-ksr-td9,,Punch Pizza,SG_BRAND_bcd5e86f43bc5924,Punch Pizza,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,44.949444,-93.320447,3226 W Lake St,Minneapolis,MN,55416,US,,"{ ""Mon"": [[""11:00"", ""21:00""]], ""Tue"": [[""11:00"", ""21:00""]], ""Wed"": [[""11:00"", ""21:00""]], ""Thu"": [[""11:00"", ""21:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [] }","Pizza,Lunch,Italian Food,Casual Dining,Dinner",,,2021-04-13,POLYGON
22f-222@5s8-ccq-mkz,,ALDI,SG_BRAND_41267d9fb3826d417e32077a3b0a35e5,ALDI,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,45.012639,-93.307841,3120 Penn Ave N,Minneapolis,MN,55411,US,,"{ ""Mon"": [[""9:00"", ""20:00""]], ""Tue"": [[""8:30"", ""20:00""]], ""Wed"": [[""9:00"", ""20:00""]], ""Thu"": [[""8:30"", ""20:00""]], ""Fri"": [[""9:00"", ""20:00""]], ""Sat"": [[""9:00"", ""20:00""]], ""Sun"": [[""9:00"", ""20:00""]] }",,,,2019-07-01,POLYGON
228-224@5pb-kst-xh5,,Ragstock,SG_BRAND_2935530f2cf4801f,Ragstock,Clothing Stores,Family Clothing Stores,448140,44.948171,-93.299154,1433 W Lake St,Minneapolis,MN,55408,US,+16128236690,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""12:00"", ""19:00""]] }",,,,2019-07-01,POLYGON
22f-222@5s8-cj7-yqf,,Tires Plus,SG_BRAND_643a1e74751ea8ca,Tires Plus,"Automotive Parts, Accessories, and Tire Stores",Tire Dealers,441320,44.94807,-93.222444,3421 E Lake St,Minneapolis,MN,55406,US,,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [[""8:00"", ""18:00""]], ""Sun"": [] }",,,,2019-07-01,POLYGON
zzw-226@5pb-ksr-tjv,,FastFrame,SG_BRAND_73d3b4a6bf66a8f58ceac859871b1639,FastFrame,Home Furnishings Stores,All Other Home Furnishings Stores,442299,44.948976,-93.321794,3248 W Lake St,Minneapolis,MN,55416,US,,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [] }",,,,2019-07-01,POLYGON
228-222@5pb-kst-xdv,,Caribou Coffee,SG_BRAND_7303ca634fe70d6fb5aa008ecc384e9b,Caribou Coffee,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515,44.948902,-93.300173,1450 W Lake St,Minneapolis,MN,55408,US,+16128256720,"{ ""Mon"": [[""6:00"", ""19:00""]], ""Tue"": [[""6:00"", ""19:00""]], ""Wed"": [[""6:00"", ""19:00""]], ""Thu"": [[""6:00"", ""19:00""]], ""Fri"": [[""6:00"", ""19:00""]], ""Sat"": [[""6:00"", ""19:00""]], ""Sun"": [[""6:00"", ""19:00""]] }","Snacks,Counter Service,Dessert,Tea House,Coffee Shop",,,2019-07-01,POLYGON
23t-224@5s8-cd5-t9z,,The Luxury Collection,SG_BRAND_3997a8f3a0b830dbd07b6db4fd6e9daa,The Luxury Collection,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110,44.971344,-93.272662,201 S 11th St,Minneapolis,MN,55403,US,+16127464600,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,2019-07-01,POLYGON
22q-222@5s8-cd6-h89,,The Gardner School,SG_BRAND_b5e39c3aa02f293d32711bbbd0a7cc27,The Gardner School,Child Day Care Services,Child Day Care Services,624410,44.97614,-93.274676,811 Lasalle Ave Ste 150,Minneapolis,MN,55402,US,+16126157661,,,,,2021-02-04,POLYGON
zzw-222@5s8-ckr-5cq,,Raising Cane's,SG_BRAND_8017619598f197e2494560ec1e052c69,Raising Cane's,Restaurants and Other Eating Places,Full-Service Restaurants,722511,44.979041,-93.234857,302 15th Ave SE,Minneapolis,MN,55414,US,+16123314279,"{ ""Mon"": [[""10:00"", ""22:00""]], ""Tue"": [[""10:00"", ""22:00""]], ""Wed"": [[""10:00"", ""22:00""]], ""Thu"": [[""10:00"", ""22:00""]], ""Fri"": [[""10:00"", ""23:00""]], ""Sat"": [[""10:00"", ""23:00""]], ""Sun"": [[""10:00"", ""22:00""]] }","Counter Service,Late Night,Lunch,Fast Food,Drive Through,Breakfast,Fried Chicken,Dinner",,,2019-07-01,POLYGON
222-223@5s8-cd6-4n5,,Hertz,SG_BRAND_f373520f32c8e017a3a42344b5706960,Hertz,Automotive Equipment Rental and Leasing,Passenger Car Rental,532111,44.974588,-93.266146,625 4th Ave S,Minneapolis,MN,55415,US,,"{ ""Mon"": [[""5:00"", ""19:00""]], ""Tue"": [[""5:00"", ""19:00""]], ""Wed"": [[""5:00"", ""19:00""]], ""Thu"": [[""5:00"", ""19:00""]], ""Fri"": [[""5:00"", ""19:00""]], ""Sat"": [], ""Sun"": [] }",,2020-02-15,,2020-01-19,POLYGON
zzw-222@5s8-cj4-wx5,,Shell Oil,SG_BRAND_2591c98b70119fe624898b1e424b5e91,Shell Oil,Gasoline Stations,Gasoline Stations with Convenience Stores,447110,44.919925,-93.262841,4554 Chicago Ave,Minneapolis,MN,55407,US,,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,2019-07-01,POLYGON
zzw-222@5s8-cj8-ndv,,CrossFit,SG_BRAND_ae6abf1aa02c01cfe560b9315db66b07,CrossFit,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940,44.949936,-93.286517,2905 Garfield Ave,Minneapolis,MN,55408,US,+13034838259,,,,,,POLYGON
zzw-22f@5pb-ksr-tjv,,Modo Yoga,SG_BRAND_27c76400ab1bde32,Modo Yoga,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940,44.948829,-93.321991,3252B W Lake St Ste B,Minneapolis,MN,55416,US,+16129203004,"{ ""Mon"": [[""0:00"", ""19:00""], [""6:00"", ""22:00""]], ""Tue"": [[""6:00"", ""22:00""]], ""Wed"": [[""6:00"", ""22:00""]], ""Thu"": [[""6:00"", ""22:00""]], ""Fri"": [[""6:00"", ""22:00""]], ""Sat"": [[""8:00"", ""19:00""]], ""Sun"": [[""20:00"", ""24:00""]] }",,,,2019-07-01,POLYGON
zzy-222@5s8-ckr-zzz,,Days Inn,SG_BRAND_f0f5c15118ea292fadac17e2fc7d4ead,Days Inn,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110,44.974263,-93.221805,2407 University Ave SE Univ Ave SE And Washington,Minneapolis,MN,55414,US,+16122546418,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,2020-01-10,POLYGON
226-22g@5s8-cd6-fmk,226-222@5s8-cd6-fpv,Roti Mediterranean Grill,SG_BRAND_c64cd055bf1f95765d2d17c7290548c0,Roti Mediterranean Grill,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,44.976156,-93.272436,80 S 8th St,Minneapolis,MN,55402,US,,"{ ""Mon"": [[""11:00"", ""16:00""]], ""Tue"": [[""11:00"", ""16:00""]], ""Wed"": [[""11:00"", ""16:00""]], ""Thu"": [[""11:00"", ""16:00""]], ""Fri"": [[""11:00"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","Counter Service,Salad,Sandwich Shop,Lunch,Mediterranean Food,Healthy Food,Vegetarian Food,Catering,Dinner",2021-07-19,,2019-07-01,POLYGON
224-222@5s8-cd6-fmk,226-222@5s8-cd6-fmk,Charles Schwab,SG_BRAND_9a5149c0663c197a0da18c412cfb21e6,Charles Schwab,Securities and Commodity Contracts Intermediation and Brokerage,Securities Brokerage,523120,44.97643,-93.272019,717 Nicollet Mall Ste 200,Minneapolis,MN,55402,US,+16122043776,"{ ""Mon"": [[""8:30"", ""17:00""]], ""Tue"": [[""8:30"", ""17:00""]], ""Wed"": [[""8:30"", ""17:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07-01,POLYGON
22c-222@5s8-cd8-mx5,,U.S. Bank,SG_BRAND_115e6cd3ceacb40f8be99ae3d3f62649,U.S. Bank,Depository Credit Intermediation,Commercial Banking,522110,44.958409,-93.294988,2420 Hennepin Ave,Minneapolis,MN,55405,US,+16123748180,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""13:00""]], ""Sun"": [] }",,,,2019-07-01,POLYGON
225-222@5s8-cfx-2tv,,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,Subway,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,45.031864,-93.288715,4207 Webber Pkwy,Minneapolis,MN,55412,US,,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }","Counter Service,Sandwich Shop,Lunch,Breakfast,Dinner",,,2019-07-01,POLYGON
237-222@5s8-cd6-fxq,,Great Clips,SG_BRAND_2455d18c3dd9107af26c64a7f7248edd,Great Clips,Personal Care Services,Beauty Salons,812112,44.976982,-93.270009,601 Marquette Ave Ste 212,Minneapolis,MN,55402,US,+16123455567,"{ ""Mon"": [], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [[""8:00"", ""18:00""]], ""Sun"": [] }",,,,2019-07-01,POLYGON
zzw-223@5s8-cjj-w6k,zzw-222@5s8-cjc-mkz,Concentra,SG_BRAND_7b6113c9da934fc76c871770a2f066af,Concentra,Outpatient Care Centers,Freestanding Ambulatory Surgical and Emergency Centers,621493,44.865695,-93.223978,7550 34th Ave S,Minneapolis,MN,55450,US,+16127271167,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07-01,POLYGON
zzw-22c@5s8-cd6-fmk,,Associated Bank,SG_BRAND_daf15eebaa81697339c57393693dc2f8,Associated Bank,Depository Credit Intermediation,Commercial Banking,522110,44.975578,-93.271154,733 Marquette Ave Ste 235,Minneapolis,MN,55402,US,+16123594434,"{ ""Mon"": [[""9:00"", ""13:00""]], ""Tue"": [[""9:00"", ""13:00""]], ""Wed"": [[""9:00"", ""13:00""]], ""Thu"": [[""9:00"", ""13:00""]], ""Fri"": [[""9:00"", ""13:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07-01,POLYGON
zzw-234@5s8-cd6-hyv,,Metro Dentalcare,SG_BRAND_3e62099930e819f,Metro Dentalcare,Offices of Dentists,Offices of Dentists,621210,44.975066,-93.273521,825 Nicollet Mall Ste 1025,Minneapolis,MN,55402,US,+16123332879,"{ ""Mon"": [[""7:00"", ""17:00""]], ""Tue"": [[""12:00"", ""19:00""]], ""Wed"": [[""7:00"", ""14:00""]], ""Thu"": [[""7:00"", ""14:00""]], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",,,,2019-07-01,POLYGON
224-222@5s8-cj6-g8v,,Boys & Girls Clubs of America,SG_BRAND_f30b03559d204ae5fa8ea7c6d0f38fb6,Boys & Girls Clubs of America,Individual and Family Services,Child and Youth Services,624110,44.95752,-93.248021,2495 18th Ave S,Minneapolis,MN,55404,US,,,,,,2019-07-01,POLYGON
22h-222@5s8-cj8-pjv,,Toppers Pizza,SG_BRAND_c407d485b2792acc7d7f3f18952577c8,Toppers Pizza,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,44.948826,-93.288481,2936 Lyndale Ave S,Minneapolis,MN,55408,US,+16128227272,"{ ""Mon"": [[""11:00"", ""14:30""]], ""Tue"": [[""11:00"", ""24:00""]], ""Wed"": [[""0:00"", ""2:30""], [""11:00"", ""24:00""]], ""Thu"": [[""0:00"", ""2:30""], [""11:00"", ""24:00""]], ""Fri"": [[""0:00"", ""2:30""], [""11:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:30""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:30""]] }","Counter Service,Late Night,Pizza,Chicken Wings,Lunch,Catering,Dinner",,,2019-07-01,POLYGON
223-222@5s8-cd5-fxq,223-227@5s8-cd5-fxq,Dunn Bros Coffee,SG_BRAND_3f619fd7096d635d480ec114e08a1b20,Dunn Bros Coffee,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,44.971095,-93.262757,715 S 8th St,Minneapolis,MN,55404,US,,"{ ""Mon"": [[""6:30"", ""16:00""]], ""Tue"": [[""6:30"", ""16:00""]], ""Wed"": [[""6:30"", ""16:00""]], ""Thu"": [[""6:30"", ""16:00""]], ""Fri"": [[""6:30"", ""16:00""]], ""Sat"": [], ""Sun"": [] }","Snacks,Counter Service,Sandwich Shop,Breakfast,Dessert,Coffee Shop",,,2021-01-09,POLYGON
zzw-222@5s8-cj5-9xq,,Habitat for Humanity ReStore,SG_BRAND_b4f10df5ee241c57,Habitat for Humanity ReStore,Used Merchandise Stores,Used Merchandise Stores,453310,44.952419,-93.238074,2700 Minnehaha Ave,Minneapolis,MN,55406,US,,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""16:00""]], ""Sun"": [] }",,,,2019-07-01,POLYGON
22j-222@5s8-cj9-bkz,,Popeyes Louisiana Kitchen,SG_BRAND_5725c57624e4d885d0bf718123615aa9,Popeyes Louisiana Kitchen,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,44.949544,-93.262994,2918 Chicago Ave,Minneapolis,MN,55407,US,+16123154161,"{ ""Mon"": [[""10:30"", ""23:00""]], ""Tue"": [[""10:30"", ""23:00""]], ""Wed"": [[""10:30"", ""23:00""]], ""Thu"": [[""10:30"", ""23:00""]], ""Fri"": [[""10:30"", ""23:00""]], ""Sat"": [[""10:30"", ""23:00""]], ""Sun"": [[""10:30"", ""22:00""]] }","Fried Chicken,Fast Food,Lunch,Dinner",,,2019-07-01,POLYGON
zzw-222@5s8-cdc-vvf,,Impark,SG_BRAND_11feca234029d8c9,Impark,Other Personal Services,Parking Lots and Garages,812930,44.981577,-93.265111,100 Washington Ave S,Minneapolis,MN,55401,US,,,,,,,POLYGON
zzw-222@5s8-cdf-n5z,,Family Dollar Stores,SG_BRAND_6db086b96ff72a99a60c4a182d90fe10,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,45.011717,-93.307977,3010 Penn Ave N,Minneapolis,MN,55411,US,+16128512028,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }",,,,2021-05-18,POLYGON
222-225@5s8-cd6-fvf,,The Oceanaire Seafood Room,SG_BRAND_4673ceec4f2402b2,The Oceanaire Seafood Room,Restaurants and Other Eating Places,Full-Service Restaurants,722511,44.978243,-93.271743,50 S 6th St,Minneapolis,MN,55402,US,+16123332277,"{ ""Mon"": [[""17:00"", ""21:00""]], ""Tue"": [[""17:00"", ""21:00""]], ""Wed"": [[""17:00"", ""21:00""]], ""Thu"": [[""17:00"", ""21:00""]], ""Fri"": [[""17:00"", ""22:00""]], ""Sat"": [[""17:00"", ""22:00""]], ""Sun"": [[""17:00"", ""21:00""]] }","Lunch,American Food,Fine Dining,Seafood,Dinner",,,2019-07-01,POLYGON
227-222@5s8-ckr-h5z,,Impark,SG_BRAND_11feca234029d8c9,Impark,Other Personal Services,Parking Lots and Garages,812930,44.973141,-93.248693,1413 Washington Ave S,Minneapolis,MN,55454,US,,,,,,,POLYGON
2bw-222@5s8-cdc-b49,,Bruegger's,SG_BRAND_51da2a22f584d0f11bb45e1307bbaefe,Bruegger's,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,44.987736,-93.256372,228 E Hennepin Ave # 139,Minneapolis,MN,55414,US,+16126179617,"{ ""Mon"": [[""6:00"", ""15:00""]], ""Tue"": [[""6:00"", ""15:00""]], ""Wed"": [[""6:00"", ""15:00""]], ""Thu"": [[""6:00"", ""15:00""]], ""Fri"": [[""6:00"", ""15:00""]], ""Sat"": [[""6:00"", ""15:00""]], ""Sun"": [[""7:00"", ""15:00""]] }","Counter Service,Lunch,Breakfast,Bagel Shop,Catering",,,2019-07-01,POLYGON
zzw-226@5s8-cj9-g6k,,State Farm,SG_BRAND_1eeccf353a7dd8a1ad3b37c746fc6d82,State Farm,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,524210,44.953088,-93.278295,2718 Nicollet Ave,Minneapolis,MN,55408,US,+16128700800,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,,POLYGON
22h-223@5s8-cj2-mx5,22h-222@5s8-cj2-mx5,Western Union,SG_BRAND_9ee39f394d21a7f4848ab78a78da00c3,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390,44.923075,-93.277546,4401 Nicollet Ave,Minneapolis,MN,55419,US,,"{ ""Mon"": [[""6:00"", ""23:00""]], ""Tue"": [[""6:00"", ""23:00""]], ""Wed"": [[""6:00"", ""23:00""]], ""Thu"": [[""6:00"", ""23:00""]], ""Fri"": [[""6:00"", ""23:00""]], ""Sat"": [[""6:00"", ""23:00""]], ""Sun"": [[""6:00"", ""23:00""]] }",,,,2021-02-02,POLYGON
22v-222@5s8-cd6-fmk,226-222@5s8-cd6-fmk,Randstad,SG_BRAND_4f9edafdca8658f8aba5a066069fc022,Randstad,Employment Services,Employment Placement Agencies,561311,44.976267,-93.271842,80 South 8th Street Ids Center Suite 1500,Minneapolis,MN,55402,US,+16123328700,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,2020-11-15,POLYGON
zzw-223@5s8-cdf-tn5,,Popeyes Louisiana Kitchen,SG_BRAND_5725c57624e4d885d0bf718123615aa9,Popeyes Louisiana Kitchen,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,44.998961,-93.297443,1301 W Broadway Ave,Minneapolis,MN,55411,US,+16125843175,"{ ""Mon"": [[""10:30"", ""23:00""]], ""Tue"": [[""10:30"", ""23:00""]], ""Wed"": [[""10:30"", ""23:00""]], ""Thu"": [[""10:30"", ""23:00""]], ""Fri"": [[""10:30"", ""23:00""]], ""Sat"": [[""10:30"", ""23:00""]], ""Sun"": [[""10:30"", ""22:00""]] }","Fried Chicken,Fast Food,Lunch,Dinner",,,2019-07-01,POLYGON
225-222@5s8-cj3-jvz,,NAPA Auto Parts,SG_BRAND_dddd21f70594bf6e,NAPA Auto Parts,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310,44.937304,-93.288516,3610 Lyndale Ave S,Minneapolis,MN,55409,US,+16128272561,"{ ""Mon"": [[""7:30"", ""19:00""]], ""Tue"": [[""7:30"", ""19:00""]], ""Wed"": [[""7:30"", ""19:00""]], ""Thu"": [[""7:30"", ""19:00""]], ""Fri"": [[""7:30"", ""19:00""]], ""Sat"": [[""8:00"", ""17:00""]], ""Sun"": [[""9:00"", ""16:00""]] }",,,,2019-07-01,POLYGON
223-222@5s8-cd6-4n5,,Snap Fitness,SG_BRAND_7b6fd04f8e20421fe7f99023471c7f8d,Snap Fitness,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940,44.974764,-93.266,625 4th Ave S Ste 170,Minneapolis,MN,55415,US,+16123391991,"{ ""Mon"": [[""11:00"", ""14:30""]], ""Tue"": [[""15:00"", ""18:00""]], ""Wed"": [[""11:00"", ""14:30""]], ""Thu"": [[""15:00"", ""18:00""]], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",,2020-09-14,,2019-07-01,POLYGON
zzy-222@5s8-cjd-7nq,zzw-222@5s8-cjc-mkz,InterContintinental Hotels & Resorts,SG_BRAND_d967f05785d000fd,InterContintinental Hotels & Resorts,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110,44.879682,-93.201666,5005 Glumack Drive,Minneapolis,MN,55450,US,,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,2020-12-09,POLYGON
zzw-222@5s8-cj5-tvz,,Cricket Wireless,SG_BRAND_247184f5fcf8c0afea1291676dc6df8f,Cricket Wireless,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),517312,44.948187,-93.248301,1807 E Lake St,Minneapolis,MN,55407,US,+16122488983,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [[""12:00"", ""16:00""]] }",,,,2019-07-01,POLYGON
zzw-22b@5s8-cj9-btv,zzw-222@5s8-cj5-psq,Allina Health,SG_BRAND_2b42b6e3326b00bf,Allina Health,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,44.951572,-93.263105,2800 Chicago Ave Ste 400,Minneapolis,MN,55407,US,,"{ ""Mon"": [[""8:00"", ""16:30""]], ""Tue"": [[""8:00"", ""16:30""]], ""Wed"": [[""8:00"", ""16:30""]], ""Thu"": [[""8:00"", ""16:30""]], ""Fri"": [[""8:00"", ""16:30""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07-01,POLYGON
zzw-222@5s8-cd6-k4v,,Home2 Suites,SG_BRAND_c94ccdeb7117b2e2a42c436f8faa3ec9,Home2 Suites,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110,44.978914,-93.26655,317 2nd Ave S,Minneapolis,MN,55401,US,+16123513499,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,2020-08-21,,2020-08-14,POLYGON
226-223@5s8-cd6-h5z,226-222@5s8-cd6-h5z,Western Union,SG_BRAND_9ee39f394d21a7f4848ab78a78da00c3,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390,44.977185,-93.275265,727 Hennepin Ave,Minneapolis,MN,55403,US,,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""7:30"", ""21:00""]], ""Sat"": [[""9:00"", ""16:00""]], ""Sun"": [[""13:00"", ""17:00""]] }",,,,2021-02-02,POLYGON
223-222@5s8-cky-ysq,,Target Distribution,SG_BRAND_78b87cf57fd9d6a9,Target Distribution,Warehousing and Storage,General Warehousing and Storage,493110,44.992924,-93.213215,2800 Winter St NE,Minneapolis,MN,55413,US,,,,,,,POLYGON
